year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,11,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",437.00,87.00,38.91,1.57,9.91,0.33,36.28,2.00,0.00,5812.00,2290.00,88.00,403.00,21.00,3010.00
2024,11,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",4.00,3.00,0.12,0.10,0.08,0.00,2.69,0.00,0.00,403.00,16.00,20.00,12.00,0.00,355.00
2024,11,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",23.00,6.00,0.96,0.05,2.31,0.00,2.69,0.00,0.00,559.00,132.00,4.00,198.00,0.00,225.00
2024,11,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",221.00,63.00,16.73,1.54,11.25,0.00,33.48,1.00,0.00,5371.00,1773.00,201.00,520.00,0.00,2877.00
2024,11,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",77.00,15.00,4.60,0.00,4.37,0.00,6.03,0.00,0.00,1126.00,274.00,0.00,273.00,0.00,579.00
2024,11,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",504.00,181.00,27.41,4.09,106.87,0.17,42.45,1.00,1.00,11408.00,2287.00,337.00,5365.00,24.00,3395.00
2024,11,AA,American Airlines Network,EYW,"Key West, FL: Key West International",168.00,35.00,10.88,2.17,12.00,0.00,9.96,0.00,1.00,3489.00,833.00,635.00,531.00,0.00,1490.00
2024,11,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",158.00,43.00,19.14,1.60,9.81,0.00,12.46,4.00,1.00,3934.00,1289.00,94.00,354.00,0.00,2197.00
2024,11,AA,American Airlines Network,FCA,"Kalispell, MT: Glacier Park International",4.00,1.00,0.74,0.00,0.26,0.00,0.00,0.00,0.00,74.00,55.00,0.00,19.00,0.00,0.00
2024,11,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",542.00,87.00,33.43,0.87,19.91,0.00,32.79,5.00,0.00,4109.00,1696.00,21.00,673.00,0.00,1719.00
2024,11,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",59.00,20.00,6.31,0.76,3.99,0.00,8.93,0.00,0.00,1766.00,1024.00,13.00,162.00,0.00,567.00
2024,11,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",90.00,16.00,7.05,0.77,1.89,0.16,6.13,0.00,0.00,1408.00,725.00,206.00,97.00,29.00,351.00
2024,11,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",193.00,39.00,18.07,0.81,7.66,0.00,12.45,1.00,0.00,2837.00,1163.00,13.00,247.00,0.00,1414.00
2024,11,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",58.00,14.00,3.35,1.40,2.09,0.00,7.17,1.00,0.00,1113.00,160.00,297.00,102.00,0.00,554.00
2024,11,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",83.00,20.00,7.47,0.50,4.13,0.00,7.90,1.00,0.00,984.00,353.00,65.00,164.00,0.00,402.00
2024,11,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",179.00,20.00,9.03,0.90,7.42,0.00,2.65,0.00,0.00,1682.00,762.00,199.00,267.00,0.00,454.00
2024,11,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",9.00,3.00,1.78,0.00,0.22,0.00,1.00,0.00,0.00,112.00,37.00,0.00,4.00,0.00,71.00
2024,11,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",61.00,13.00,4.95,0.71,1.24,0.00,6.10,2.00,0.00,571.00,141.00,51.00,40.00,0.00,339.00
2024,11,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",567.00,111.00,44.56,2.02,23.37,0.00,41.05,8.00,1.00,7194.00,3032.00,153.00,1058.00,0.00,2951.00
2024,11,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",32.00,14.00,1.79,1.36,4.07,0.00,6.77,0.00,0.00,2115.00,224.00,748.00,266.00,0.00,877.00
2024,11,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",85.00,19.00,8.60,0.00,1.86,0.00,8.53,0.00,0.00,791.00,453.00,0.00,73.00,0.00,265.00
2024,11,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",487.00,75.00,27.06,0.79,20.30,0.00,26.86,1.00,0.00,3879.00,1121.00,19.00,795.00,0.00,1944.00
2024,11,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",27.00,6.00,2.18,0.00,1.31,0.00,2.51,1.00,1.00,472.00,101.00,0.00,112.00,0.00,259.00
2024,11,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",544.00,92.00,36.06,0.69,18.55,0.00,36.70,1.00,0.00,5250.00,1725.00,84.00,597.00,0.00,2844.00
2024,11,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1169.00,155.00,65.58,0.55,37.25,0.56,51.06,5.00,2.00,10475.00,4247.00,38.00,1533.00,9.00,4648.00
2024,11,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,9.00,3.15,0.00,3.88,0.00,1.96,0.00,0.00,568.00,212.00,0.00,155.00,0.00,201.00
2024,11,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1200.00,254.00,75.81,6.29,95.26,1.00,75.65,8.00,0.00,13547.00,3831.00,531.00,3233.00,38.00,5914.00
2024,11,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2446.00,364.00,124.45,6.86,130.00,2.58,100.11,7.00,1.00,21510.00,7298.00,503.00,3788.00,69.00,9852.00
2024,11,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",56.00,19.00,10.42,0.38,3.00,0.00,5.19,2.00,0.00,3856.00,2777.00,45.00,237.00,0.00,797.00
2024,11,AA,American Airlines Network,LEX,"Lexington, KY: Blue Grass",66.00,8.00,2.67,1.00,0.97,0.00,3.36,0.00,0.00,507.00,224.00,36.00,39.00,0.00,208.00
2024,11,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1427.00,281.00,81.84,4.00,96.20,2.32,96.65,9.00,3.00,15470.00,5218.00,262.00,3457.00,106.00,6427.00
2024,11,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",60.00,4.00,3.85,0.00,0.03,0.00,0.13,0.00,0.00,259.00,248.00,0.00,2.00,0.00,9.00
2024,11,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",33.00,7.00,1.49,0.35,3.13,0.00,2.04,1.00,0.00,934.00,458.00,14.00,122.00,0.00,340.00
2024,11,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",477.00,70.00,26.42,2.44,8.42,0.00,32.72,5.00,0.00,4889.00,1789.00,197.00,395.00,0.00,2508.00
2024,11,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1477.00,222.00,79.73,3.68,40.04,1.32,97.22,7.00,1.00,11895.00,4272.00,165.00,1176.00,87.00,6195.00
2024,11,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",80.00,22.00,11.39,0.00,2.10,0.11,8.40,0.00,0.00,1594.00,769.00,0.00,98.00,4.00,723.00
2024,11,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",360.00,79.00,30.06,1.95,15.47,1.53,29.99,2.00,0.00,5265.00,1820.00,650.00,542.00,65.00,2188.00
2024,11,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",144.00,45.00,18.98,1.38,2.98,0.48,21.18,2.00,0.00,3154.00,1327.00,63.00,117.00,61.00,1586.00
2024,11,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5009.00,595.00,225.28,11.92,154.39,3.04,200.37,6.00,3.00,44793.00,18859.00,1552.00,5099.00,293.00,18990.00
2024,11,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",228.00,56.00,25.19,2.49,7.43,0.00,20.89,2.00,0.00,4559.00,1945.00,196.00,359.00,0.00,2059.00
2024,11,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",25.00,5.00,1.70,0.00,2.03,0.00,1.27,0.00,0.00,369.00,74.00,0.00,58.00,0.00,237.00
2024,11,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",181.00,45.00,18.34,1.11,4.97,0.00,20.59,1.00,0.00,2509.00,1193.00,51.00,188.00,0.00,1077.00
2024,11,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",4.00,1.00,0.21,0.00,0.01,0.00,0.78,0.00,0.00,161.00,34.00,0.00,1.00,0.00,126.00
2024,11,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",419.00,67.00,20.31,0.37,11.25,0.00,35.06,2.00,0.00,4222.00,1072.00,12.00,379.00,0.00,2759.00
2024,11,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",597.00,92.00,34.37,0.75,13.84,0.19,42.85,6.00,0.00,5220.00,2107.00,20.00,422.00,6.00,2665.00
2024,11,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",29.00,5.00,1.72,0.00,0.15,0.00,3.13,1.00,0.00,763.00,173.00,0.00,13.00,0.00,577.00
2024,11,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",106.00,18.00,10.32,0.00,1.55,0.00,6.13,0.00,0.00,1063.00,553.00,0.00,42.00,0.00,468.00
2024,11,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",90.00,13.00,4.92,0.00,8.08,0.00,0.00,0.00,0.00,439.00,203.00,0.00,236.00,0.00,0.00
2024,11,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",244.00,63.00,21.77,1.63,8.31,0.00,31.29,3.00,0.00,4004.00,1134.00,211.00,415.00,0.00,2244.00
2024,11,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",234.00,45.00,16.96,0.96,3.07,0.00,24.01,1.00,0.00,3429.00,1034.00,240.00,148.00,0.00,2007.00
2024,11,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",292.00,62.00,26.11,1.25,13.78,0.00,20.87,4.00,0.00,3327.00,1363.00,56.00,540.00,0.00,1368.00
2024,11,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3683.00,471.00,151.93,5.74,138.71,3.92,170.70,5.00,1.00,35916.00,13265.00,318.00,4381.00,202.00,17750.00
2024,11,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",190.00,30.00,13.37,0.00,4.63,0.00,12.00,2.00,0.00,2345.00,1334.00,0.00,178.00,0.00,833.00
2024,11,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",547.00,91.00,28.55,0.00,29.46,0.00,32.99,3.00,0.00,4861.00,1602.00,0.00,982.00,0.00,2277.00
2024,11,AA,American Airlines Network,PDX,"Portland, OR: Portland International",298.00,67.00,23.75,1.03,15.48,0.00,26.74,3.00,1.00,4702.00,2559.00,94.00,459.00,0.00,1590.00
2024,11,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3430.00,517.00,187.10,9.43,153.12,0.00,167.35,2.00,1.00,37697.00,15565.00,467.00,5031.00,0.00,16634.00
2024,11,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4728.00,620.00,216.67,9.21,191.09,1.56,201.47,12.00,3.00,54879.00,23018.00,406.00,5385.00,99.00,25971.00
2024,11,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",391.00,72.00,28.20,0.24,6.53,0.00,37.03,2.00,1.00,5566.00,1746.00,32.00,190.00,0.00,3598.00
2024,11,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",111.00,28.00,9.08,2.82,4.41,0.00,11.69,1.00,0.00,1482.00,406.00,282.00,128.00,0.00,666.00
2024,11,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",163.00,28.00,6.45,2.45,11.29,0.00,7.82,2.00,0.00,1588.00,461.00,373.00,374.00,0.00,380.00
2024,11,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",159.00,24.00,10.42,0.00,5.06,0.00,8.52,0.00,0.00,1007.00,374.00,0.00,132.00,0.00,501.00
2024,11,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",82.00,15.00,6.77,0.00,3.08,0.68,4.47,0.00,0.00,926.00,373.00,0.00,170.00,17.00,366.00
2024,11,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",801.00,143.00,57.51,1.12,25.57,0.05,58.76,1.00,0.00,7913.00,3423.00,124.00,916.00,1.00,3449.00
2024,11,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",302.00,47.00,22.19,0.74,7.36,0.00,16.71,1.00,0.00,2413.00,1202.00,18.00,203.00,0.00,990.00
2024,11,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",162.00,36.00,8.93,2.15,7.62,0.00,17.31,0.00,3.00,1678.00,350.00,99.00,229.00,0.00,1000.00
2024,11,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",82.00,14.00,6.28,0.00,2.53,0.00,5.19,0.00,0.00,639.00,292.00,0.00,64.00,0.00,283.00
2024,11,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",451.00,62.00,18.71,0.15,16.76,0.00,26.39,2.00,0.00,3574.00,796.00,14.00,567.00,0.00,2197.00
2024,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",748.00,140.00,38.22,4.79,52.80,0.00,44.19,4.00,0.00,9072.00,3754.00,274.00,2078.00,0.00,2966.00
2024,11,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",657.00,122.00,49.09,3.05,16.90,0.56,52.40,11.00,4.00,6446.00,2114.00,236.00,512.00,17.00,3567.00
2024,11,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",145.00,41.00,13.21,0.29,8.45,0.00,19.04,2.00,1.00,2814.00,1142.00,10.00,228.00,0.00,1434.00
2024,11,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",83.00,14.00,5.55,0.00,2.78,0.00,5.67,0.00,2.00,758.00,150.00,0.00,126.00,0.00,482.00
2024,11,AA,American Airlines Network,SBN,"South Bend, IN: South Bend International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",76.00,11.00,2.43,0.00,2.92,0.00,5.65,0.00,1.00,1048.00,286.00,0.00,125.00,0.00,637.00
2024,11,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",209.00,44.00,16.41,1.27,8.95,0.00,17.38,0.00,0.00,2873.00,1206.00,112.00,345.00,0.00,1210.00
2024,11,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",372.00,60.00,22.71,5.00,19.51,0.00,12.78,3.00,1.00,3436.00,927.00,943.00,707.00,0.00,859.00
2024,11,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",919.00,286.00,60.12,2.50,173.73,0.40,49.25,5.00,2.00,16204.00,3426.00,210.00,9025.00,10.00,3533.00
2024,11,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",113.00,21.00,7.75,1.54,7.68,0.00,4.02,3.00,1.00,1181.00,502.00,131.00,232.00,0.00,316.00
2024,11,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",315.00,51.00,26.56,0.00,11.42,0.00,13.02,0.00,1.00,2706.00,1536.00,0.00,303.00,0.00,867.00
2024,11,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",256.00,60.00,22.15,3.54,9.06,0.00,25.24,6.00,0.00,3285.00,1329.00,455.00,336.00,0.00,1165.00
2024,11,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",296.00,60.00,21.95,0.92,16.04,0.00,21.09,3.00,0.00,2917.00,1148.00,34.00,610.00,0.00,1125.00
2024,11,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",486.00,71.00,30.08,2.48,21.10,0.62,16.71,4.00,1.00,4330.00,1818.00,239.00,785.00,48.00,1440.00
2024,11,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",219.00,22.00,9.75,1.65,5.25,0.00,5.35,1.00,0.00,1591.00,623.00,377.00,214.00,0.00,377.00
2024,11,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",530.00,97.00,31.00,3.00,23.56,0.65,38.79,2.00,0.00,6278.00,1660.00,526.00,825.00,36.00,3231.00
2024,11,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",4.00,3.00,0.85,0.28,0.68,0.00,1.19,0.00,0.00,411.00,91.00,57.00,78.00,0.00,185.00
2024,11,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",138.00,21.00,9.26,0.00,7.65,0.00,4.09,0.00,4.00,1042.00,362.00,0.00,303.00,0.00,377.00
2024,11,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",53.00,15.00,3.82,0.00,6.67,0.00,4.51,0.00,0.00,545.00,102.00,0.00,157.00,0.00,286.00
2024,11,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",128.00,35.00,15.57,0.00,5.46,0.00,13.97,0.00,0.00,1642.00,747.00,0.00,153.00,0.00,742.00
2024,11,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1062.00,177.00,67.70,1.55,39.05,0.79,67.90,3.00,0.00,10026.00,3800.00,231.00,1300.00,23.00,4672.00
2024,11,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",249.00,46.00,18.49,0.91,11.21,0.00,15.40,5.00,1.00,3027.00,1360.00,61.00,499.00,0.00,1107.00
2024,11,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",272.00,63.00,24.88,0.32,16.53,0.00,21.27,5.00,0.00,3576.00,1530.00,20.00,640.00,0.00,1386.00
2024,11,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",89.00,22.00,6.09,0.57,9.80,0.00,5.54,2.00,0.00,1070.00,345.00,36.00,392.00,0.00,297.00
2024,11,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",94.00,17.00,11.14,0.68,2.10,0.00,3.08,1.00,0.00,1494.00,988.00,56.00,99.00,0.00,351.00
2024,11,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",112.00,21.00,8.08,0.23,3.22,0.00,9.46,1.00,0.00,2039.00,900.00,35.00,264.00,0.00,840.00
2024,11,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",50.00,12.00,0.70,0.00,4.46,0.00,6.84,0.00,0.00,395.00,21.00,0.00,128.00,0.00,246.00
2024,11,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",9.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,94.00,77.00,0.00,17.00,0.00,0.00
2024,11,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",58.00,6.00,1.00,0.16,0.77,0.00,4.07,5.00,0.00,223.00,46.00,11.00,35.00,0.00,131.00
2024,11,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",940.00,175.00,41.65,6.83,72.60,3.00,50.92,11.00,0.00,7670.00,2320.00,248.00,2412.00,88.00,2602.00
2024,11,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",136.00,32.00,9.59,1.00,16.25,0.00,5.16,0.00,0.00,1151.00,355.00,42.00,598.00,0.00,156.00
2024,11,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",246.00,33.00,5.55,1.00,20.25,0.00,6.19,1.00,2.00,1539.00,508.00,64.00,576.00,0.00,391.00
2024,11,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",58.00,3.00,0.00,0.00,2.06,0.00,0.94,2.00,0.00,120.00,0.00,0.00,42.00,0.00,78.00
2024,11,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",88.00,15.00,4.95,0.00,6.40,0.00,3.65,0.00,0.00,479.00,164.00,0.00,171.00,0.00,144.00
2024,11,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",60.00,11.00,2.00,0.57,1.02,0.00,7.41,0.00,0.00,274.00,34.00,16.00,24.00,0.00,200.00
2024,11,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",174.00,21.00,3.13,0.00,12.85,0.00,5.03,0.00,0.00,826.00,201.00,0.00,497.00,0.00,128.00
2024,11,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",29.00,7.00,2.64,0.00,1.12,0.00,3.24,2.00,0.00,280.00,126.00,0.00,28.00,0.00,126.00
2024,11,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",214.00,36.00,9.60,0.03,14.73,0.00,11.64,1.00,0.00,2214.00,983.00,1.00,584.00,0.00,646.00
2024,11,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",50.00,4.00,1.60,0.00,0.96,0.00,1.44,0.00,0.00,110.00,40.00,0.00,30.00,0.00,40.00
2024,11,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",58.00,5.00,1.00,0.00,1.00,0.00,3.00,0.00,2.00,232.00,58.00,0.00,20.00,0.00,154.00
2024,11,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",26.00,4.00,1.18,0.00,0.66,0.00,2.16,0.00,0.00,143.00,62.00,0.00,22.00,0.00,59.00
2024,11,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",26.00,2.00,0.00,0.00,0.61,0.00,1.39,0.00,0.00,50.00,0.00,0.00,11.00,0.00,39.00
2024,11,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",30.00,2.00,1.79,0.00,0.21,0.00,0.00,1.00,0.00,71.00,64.00,0.00,7.00,0.00,0.00
2024,11,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",29.00,4.00,0.35,0.00,1.03,0.00,2.62,0.00,0.00,110.00,6.00,0.00,24.00,0.00,80.00
2024,11,AS,Alaska Airlines Network,DAL,"Dallas, TX: Dallas Love Field",29.00,8.00,0.73,0.00,6.84,0.00,0.43,0.00,0.00,274.00,70.00,0.00,195.00,0.00,9.00
2024,11,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",146.00,16.00,4.52,0.00,7.78,0.00,3.69,0.00,1.00,559.00,184.00,0.00,198.00,0.00,177.00
2024,11,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",165.00,19.00,6.30,0.00,7.11,0.00,5.60,1.00,0.00,940.00,359.00,0.00,292.00,0.00,289.00
2024,11,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",197.00,63.00,8.76,0.89,44.64,0.00,8.71,3.00,1.00,2595.00,346.00,127.00,1849.00,0.00,273.00
2024,11,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",29.00,5.00,3.92,0.00,0.08,0.00,1.00,0.00,0.00,320.00,283.00,0.00,4.00,0.00,33.00
2024,11,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",29.00,3.00,0.00,0.00,0.41,0.00,2.59,0.00,0.00,136.00,0.00,0.00,28.00,0.00,108.00
2024,11,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",301.00,55.00,7.01,0.00,39.59,0.00,8.40,0.00,0.00,3177.00,295.00,0.00,2643.00,0.00,239.00
2024,11,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",181.00,39.00,10.15,0.00,17.14,0.00,11.71,1.00,0.00,1413.00,528.00,0.00,398.00,0.00,487.00
2024,11,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",27.00,2.00,0.43,0.00,1.57,0.00,0.00,0.00,0.00,63.00,20.00,0.00,43.00,0.00,0.00
2024,11,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",74.00,14.00,4.35,0.00,3.75,0.00,5.90,0.00,0.00,797.00,177.00,0.00,98.00,0.00,522.00
2024,11,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",234.00,57.00,19.97,1.96,14.67,0.00,20.40,0.00,0.00,2171.00,857.00,180.00,416.00,0.00,718.00
2024,11,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",358.00,59.00,16.94,1.11,28.81,0.00,12.13,1.00,1.00,2817.00,970.00,47.00,1032.00,0.00,768.00
2024,11,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",151.00,20.00,2.95,0.00,6.17,0.00,10.88,0.00,0.00,742.00,94.00,0.00,176.00,0.00,472.00
2024,11,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",53.00,16.00,4.61,0.00,9.33,0.00,2.05,0.00,0.00,816.00,209.00,0.00,565.00,0.00,42.00
2024,11,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",39.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,49.00,0.00,0.00,0.00,0.00
2024,11,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",331.00,43.00,13.29,0.00,18.40,1.00,10.31,1.00,0.00,2105.00,761.00,0.00,882.00,46.00,416.00
2024,11,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",322.00,38.00,10.86,0.00,12.52,0.00,14.62,3.00,3.00,1508.00,617.00,0.00,441.00,0.00,450.00
2024,11,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",157.00,20.00,3.80,0.00,8.31,0.20,7.70,0.00,0.00,962.00,311.00,0.00,264.00,8.00,379.00
2024,11,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",176.00,24.00,10.10,0.00,6.97,0.00,6.93,1.00,0.00,960.00,513.00,0.00,214.00,0.00,233.00
2024,11,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",445.00,73.00,20.40,3.52,26.47,0.00,22.61,4.00,1.00,3180.00,1049.00,220.00,907.00,0.00,1004.00
2024,11,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",712.00,119.00,25.86,1.68,58.50,0.46,32.50,4.00,0.00,5072.00,1028.00,83.00,1725.00,11.00,2225.00
